account_id,product_id,ownership_status,current_acv_usd,contract_start_date,contract_end_date,renewal_risk,usage_score,adoption_score,expansion_eligible_flag
A0961,P005,Owned,54205,2024-06-05,2026-05-26,High,49,43,No
A0961,P006,Not Owned,0,,,,0,0,
A0961,P007,Owned,51509,2023-01-26,2025-01-15,Medium,65,57,No
A0961,P008,Not Owned,0,,,,0,0,
A0962,P001,Owned,210366,2023-04-24,2026-04-08,Medium,55,30,No
A0962,P002,Not Owned,0,,,,0,0,
A0962,P003,Not Owned,0,,,,0,0,
A0962,P004,Owned,116935,2025-05-04,2026-04-29,Medium,74,66,Yes
A0962,P005,Owned,95502,2023-09-08,2025-08-28,High,48,52,No
A0962,P006,Owned,167482,2023-11-05,2025-10-25,Low,95,94,Yes
A0962,P007,Not Owned,0,,,,0,0,
A0962,P008,Not Owned,0,,,,0,0,
A0963,P001,Not Owned,0,,,,0,0,
A0963,P002,Owned,110588,2024-10-25,2026-10-15,High,45,48,No
A0963,P003,Owned,115138,2023-10-04,2024-09-28,High,54,57,No
A0963,P004,Not Owned,0,,,,0,0,
A0963,P005,Not Owned,0,,,,0,0,
A0963,P006,Not Owned,0,,,,0,0,
A0963,P007,Not Owned,0,,,,0,0,
A0963,P008,Owned,95177,2024-11-11,2027-10-27,High,46,40,No
A0969,P001,Not Owned,0,,,,0,0,
A0969,P002,Owned,214695,2023-08-02,2026-07-17,Medium,56,52,No
A0969,P003,Not Owned,0,,,,0,0,
A0969,P004,Owned,136380,2024-10-02,2026-09-22,Medium,65,80,Yes
A0969,P005,Not Owned,0,,,,0,0,
A0969,P006,Not Owned,0,,,,0,0,
A0969,P007,Not Owned,0,,,,0,0,
A0969,P008,Owned,127528,2023-03-22,2026-03-06,Medium,74,84,No
A0971,P001,Not Owned,0,,,,0,0,
A0971,P002,Not Owned,0,,,,0,0,
A0971,P003,Not Owned,0,,,,0,0,
A0971,P004,Not Owned,0,,,,0,0,
A0971,P005,Owned,85868,2024-11-24,2025-11-19,Medium,62,76,Yes
A0971,P006,Owned,177309,2024-07-07,2026-06-27,High,52,47,No
A0971,P007,Not Owned,0,,,,0,0,
A0971,P008,Owned,123072,2023-05-15,2024-05-09,High,51,47,No
A0973,P001,Not Owned,0,,,,0,0,
A0973,P002,Owned,330205,2024-12-20,2026-12-10,Low,91,89,Yes
A0973,P003,Not Owned,0,,,,0,0,
A0973,P004,Owned,197654,2024-07-02,2026-06-22,Medium,61,52,No
A0973,P005,Owned,163427,2024-06-10,2027-05-26,Medium,71,72,Yes
A0973,P006,Owned,215948,2024-04-19,2026-04-09,High,48,55,No
A0973,P007,Not Owned,0,,,,0,0,
A0973,P008,Owned,158171,2024-04-12,2026-04-02,High,46,40,No
A0974,P001,Not Owned,0,,,,0,0,
A0974,P002,Not Owned,0,,,,0,0,
A0974,P003,Not Owned,0,,,,0,0,
A0974,P004,Owned,99217,2024-07-24,2025-07-19,Low,81,82,Yes
A0974,P005,Not Owned,0,,,,0,0,
A0974,P006,Not Owned,0,,,,0,0,
A0974,P007,Not Owned,0,,,,0,0,
A0974,P008,Owned,74181,2025-05-16,2028-04-30,High,53,54,No
A0978,P001,Not Owned,0,,,,0,0,
A0978,P002,Not Owned,0,,,,0,0,
A0978,P003,Not Owned,0,,,,0,0,
A0978,P004,Not Owned,0,,,,0,0,
A0978,P005,Owned,86675,2024-02-18,2027-02-02,Low,92,90,Yes
A0978,P006,Not Owned,0,,,,0,0,
A0978,P007,Not Owned,0,,,,0,0,
A0978,P008,Not Owned,0,,,,0,0,
A0980,P001,Not Owned,0,,,,0,0,
A0980,P002,Not Owned,0,,,,0,0,
A0980,P003,Not Owned,0,,,,0,0,
A0980,P004,Owned,166259,2024-10-02,2025-09-27,Medium,57,47,No
A0980,P005,Owned,117386,2023-08-24,2025-08-13,Low,79,77,Yes
A0980,P006,Not Owned,0,,,,0,0,
A0980,P007,Not Owned,0,,,,0,0,
A0980,P008,Owned,126451,2023-02-10,2026-01-25,Medium,55,63,No
A0981,P001,Not Owned,0,,,,0,0,
A0981,P002,Not Owned,0,,,,0,0,
A0981,P003,Not Owned,0,,,,0,0,
A0981,P004,Not Owned,0,,,,0,0,
A0981,P005,Not Owned,0,,,,0,0,
A0981,P006,Not Owned,0,,,,0,0,
A0981,P007,Owned,87163,2024-03-18,2025-03-13,High,54,53,No
A0981,P008,Not Owned,0,,,,0,0,
A0983,P001,Not Owned,0,,,,0,0,
A0983,P002,Not Owned,0,,,,0,0,
A0983,P003,Owned,139681,2025-01-14,2027-01-04,Low,88,86,Yes
A0983,P004,Not Owned,0,,,,0,0,
A0983,P005,Not Owned,0,,,,0,0,
A0983,P006,Not Owned,0,,,,0,0,
A0983,P007,Not Owned,0,,,,0,0,
A0983,P008,Not Owned,0,,,,0,0,
A0984,P001,Owned,203733,2023-01-02,2023-12-28,Low,93,93,Yes
A0984,P002,Not Owned,0,,,,0,0,
A0984,P003,Owned,128433,2024-06-15,2026-06-05,Medium,60,62,Yes
A0984,P004,Not Owned,0,,,,0,0,
A0984,P005,Not Owned,0,,,,0,0,
A0984,P006,Not Owned,0,,,,0,0,
A0984,P007,Owned,104632,2025-01-31,2028-01-16,Medium,70,59,No
A0984,P008,Owned,134706,2023-01-04,2025-12-19,Low,78,81,No
A0986,P001,Owned,201727,2025-03-28,2026-03-23,High,46,32,No
A0986,P002,Owned,232444,2024-08-04,2027-07-20,Low,85,77,Yes
A0986,P003,Owned,184329,2023-08-29,2024-08-23,Low,88,69,Yes
A0986,P004,Not Owned,0,,,,0,0,
A0986,P005,Not Owned,0,,,,0,0,
A0986,P006,Not Owned,0,,,,0,0,
A0986,P007,Not Owned,0,,,,0,0,
A0986,P008,Not Owned,0,,,,0,0,
A0988,P001,Not Owned,0,,,,0,0,
A0988,P002,Not Owned,0,,,,0,0,
A0988,P003,Not Owned,0,,,,0,0,
A0988,P004,Not Owned,0,,,,0,0,
A0988,P005,Not Owned,0,,,,0,0,
A0988,P006,Owned,127473,2023-02-15,2025-02-04,High,45,45,No
A0988,P007,Not Owned,0,,,,0,0,
A0988,P008,Owned,82107,2025-01-20,2027-01-10,Medium,64,49,No
A0990,P001,Not Owned,0,,,,0,0,
A0990,P002,Not Owned,0,,,,0,0,
A0990,P003,Not Owned,0,,,,0,0,
A0990,P004,Owned,226918,2024-02-02,2025-01-27,High,47,42,No
A0990,P005,Not Owned,0,,,,0,0,
A0990,P006,Not Owned,0,,,,0,0,
A0990,P007,Owned,104192,2024-09-03,2027-08-19,Low,77,76,Yes
A0990,P008,Not Owned,0,,,,0,0,
A0992,P001,Not Owned,0,,,,0,0,
A0992,P002,Owned,232245,2024-04-01,2025-03-27,High,51,56,No
A0992,P003,Not Owned,0,,,,0,0,
A0992,P004,Not Owned,0,,,,0,0,
A0992,P005,Not Owned,0,,,,0,0,
A0992,P006,Owned,189401,2023-03-29,2025-03-18,High,50,44,No
A0992,P007,Not Owned,0,,,,0,0,
A0992,P008,Not Owned,0,,,,0,0,
A0995,P001,Not Owned,0,,,,0,0,
A0995,P002,Not Owned,0,,,,0,0,
A0995,P003,Not Owned,0,,,,0,0,
A0995,P004,Not Owned,0,,,,0,0,
A0995,P005,Owned,61682,2023-05-25,2026-05-09,Medium,64,55,No
A0995,P006,Not Owned,0,,,,0,0,
A0995,P007,Not Owned,0,,,,0,0,
A0995,P008,Not Owned,0,,,,0,0,
A0999,P001,Owned,154498,2023-09-24,2026-09-08,High,45,49,No
A0999,P002,Not Owned,0,,,,0,0,
A0999,P003,Not Owned,0,,,,0,0,
A0999,P004,Not Owned,0,,,,0,0,
A0999,P005,Not Owned,0,,,,0,0,
A0999,P006,Not Owned,0,,,,0,0,
A0999,P007,Not Owned,0,,,,0,0,
A0999,P008,Not Owned,0,,,,0,0,
A1000,P001,Not Owned,0,,,,0,0,
A1000,P002,Not Owned,0,,,,0,0,
A1000,P003,Not Owned,0,,,,0,0,
A1000,P004,Owned,114814,2023-11-26,2025-11-15,Low,81,83,Yes
A1000,P005,Owned,110008,2023-09-14,2025-09-03,Low,82,86,Yes
A1000,P006,Not Owned,0,,,,0,0,
A1000,P007,Owned,90322,2024-03-28,2025-03-23,Low,90,85,Yes
A1000,P008,Not Owned,0,,,,0,0,
